customer_id,staff_id,rental_id,amount,payment_date
343,1,2980,8.99,2022-04-07 14:23:21.589291+01
346,1,1994,5.99,2022-04-12 09:49:37.438455+01
348,1,2041,8.99,2022-04-29 13:07:21.025386+01
349,1,1197,2.99,2022-04-19 02:52:57.362469+01
349,2,2987,6.99,2022-04-25 18:31:54.320107+01
349,1,3067,8.99,2022-04-11 22:48:00.041804+01
351,1,1869,0.99,2022-04-25 20:19:48.344382+01
352,2,3331,4.99,2022-04-20 08:06:50.095379+01
353,2,3233,6.99,2022-04-13 17:44:36.177904+01
357,1,1788,1.99,2022-04-14 07:55:04.94216+01
358,1,1455,2.99,2022-04-06 01:14:32.504515+01
361,2,3303,2.99,2022-04-13 11:48:16.890705+01
362,1,1429,2.99,2022-04-10 14:03:07.601736+01
363,2,3281,2.99,2022-04-12 08:10:04.262206+01
365,1,1303,1.99,2022-04-09 11:17:25.551851+01
365,1,1578,6.99,2022-04-28 18:40:45.865879+01
365,1,1983,4.99,2022-04-29 03:48:46.829421+01
365,2,3156,0.99,2022-04-21 06:42:37.387282+01
368,1,2531,4.99,2022-04-05 21:24:56.292162+01
370,2,1190,6.99,2022-04-27 15:52:36.862308+01
371,1,1218,1.99,2022-04-06 20:59:05.668144+01
372,1,2315,2.99,2022-04-30 07:21:21.668857+01
375,2,1404,2.99,2022-04-13 15:42:43.90149+01
378,1,1662,5.99,2022-04-23 11:23:45.717892+01
378,2,2134,7.99,2022-04-10 17:05:22.561833+01
386,1,2732,0.99,2022-04-14 21:43:13.20109+01
387,2,2981,5.99,2022-04-05 21:41:53.144062+01
388,1,2145,0.99,2022-04-16 12:06:05.163289+01
388,1,2692,4.99,2022-04-03 12:17:31.538393+01
392,2,1764,2.99,2022-04-10 08:24:59.606032+01
392,2,2289,2.99,2022-04-18 22:16:21.603561+01
394,2,1324,4.99,2022-04-09 13:19:24.330445+01
398,2,1228,2.99,2022-04-13 03:01:23.85461+01
405,2,2654,3.99,2022-04-17 21:25:24.571715+01
406,1,2113,4.99,2022-04-24 20:28:30.60701+01
406,2,2585,0.99,2022-04-03 10:56:20.730142+01
406,1,3186,7.99,2022-04-24 03:54:33.264391+01
406,1,3306,4.99,2022-04-14 04:42:54.205667+01
410,1,3249,4.99,2022-04-04 08:06:00.069918+01
415,1,3211,2.99,2022-04-25 15:07:20.422314+01
419,2,2793,2.99,2022-04-04 06:17:42.317676+01
421,1,1693,4.99,2022-04-15 04:48:12.981274+01
430,2,1207,0.99,2022-04-26 19:30:09.815929+01
430,1,1759,6.99,2022-04-09 20:39:14.750146+01
431,1,2269,3.99,2022-04-30 03:37:17.706894+01
434,2,2415,7.99,2022-04-08 05:07:45.072131+01
434,1,2494,3.99,2022-04-15 22:22:04.044452+01
434,1,3014,2.99,2022-04-02 00:23:10.494707+01
439,2,1557,0.99,2022-04-03 12:20:46.404178+01
441,1,1602,4.99,2022-04-07 12:44:24.659717+01
446,1,2248,4.99,2022-04-07 04:36:56.271396+01
446,1,3060,2.99,2022-04-19 14:55:30.0058+01
446,2,3168,0.99,2022-04-24 16:28:52.277551+01
448,2,1823,7.99,2022-04-05 15:51:11.38233+01
450,1,1739,0.99,2022-04-22 04:38:33.92016+01
450,2,1914,2.99,2022-04-21 14:15:32.662824+01
454,2,1647,4.99,2022-04-23 22:24:12.994126+01
455,2,1382,1.99,2022-04-20 03:22:57.857347+01
456,1,2581,2.99,2022-04-29 02:42:45.207898+01
457,1,2030,0.99,2022-04-27 17:12:36.261526+01
466,2,3343,2.99,2022-04-16 21:39:10.347062+01
468,1,1627,8.99,2022-04-12 22:01:08.933789+01
470,1,1283,0.99,2022-04-28 12:46:47.628901+01
473,2,1748,0.99,2022-04-30 23:21:36.799331+01
477,1,2187,2.99,2022-04-17 04:24:19.028787+01
478,2,2616,8.99,2022-04-05 21:42:48.617616+01
479,2,1987,2.99,2022-04-18 19:29:24.823015+01
481,2,2296,4.99,2022-04-23 14:24:33.66293+01
481,2,3285,4.99,2022-04-21 05:59:00.912758+01
482,2,3048,2.99,2022-04-01 07:52:45.063215+01
482,2,3255,0.99,2022-04-07 22:23:47.480328+01
483,2,2867,0.99,2022-04-01 11:40:45.093519+01
484,1,1351,3.99,2022-04-01 04:48:33.720002+01
487,2,3100,3.99,2022-04-04 06:13:13.331307+01
490,1,1665,3.99,2022-04-18 08:20:23.341987+01
491,2,2026,4.99,2022-04-18 14:36:10.780844+01
491,1,2259,4.99,2022-04-09 11:20:31.586415+01
492,2,1691,1.99,2022-04-02 06:40:33.879156+01
497,2,2180,8.99,2022-04-24 15:23:38.302938+01
499,2,1830,4.99,2022-04-14 15:16:53.527902+01
503,2,3430,0.99,2022-04-17 00:53:46.439393+01
504,1,2720,1.99,2022-04-12 15:22:31.259483+01
511,2,1281,2.99,2022-04-14 22:18:42.31189+01
511,1,1508,2.99,2022-04-13 04:32:19.263034+01
511,2,2966,10.99,2022-04-22 21:57:04.035245+01
511,2,3366,4.99,2022-04-25 19:32:59.616536+01
512,2,2029,4.99,2022-04-15 22:36:33.955548+01
514,2,2362,0.99,2022-04-27 02:28:07.48048+01
515,2,2003,4.99,2022-04-19 13:21:59.141217+01
516,1,1718,10.99,2022-04-14 06:46:08.616488+01
516,2,3068,0.99,2022-04-12 02:38:31.747353+01
516,1,3431,2.99,2022-04-03 09:40:47.411546+01
517,1,1850,4.99,2022-04-25 19:57:32.313785+01
526,2,1848,0.99,2022-04-25 14:47:42.764985+01
526,1,2828,2.99,2022-04-14 22:16:40.120658+01
528,2,1875,2.99,2022-04-02 08:47:23.127859+01
529,2,1686,0.99,2022-04-21 19:19:39.602639+01
529,2,3354,0.99,2022-04-06 16:40:50.859324+01
530,1,1516,0.99,2022-04-11 01:13:57.057554+01
533,1,2956,0.99,2022-04-04 15:11:30.304278+01
534,1,1610,4.99,2022-04-24 02:24:57.332879+01
536,1,1582,4.99,2022-04-13 23:52:28.173714+01
537,1,2586,8.99,2022-04-29 19:45:07.903899+01
538,1,1912,4.99,2022-04-12 01:28:24.3363+01
539,1,1327,0.99,2022-04-15 02:48:56.821205+01
545,1,2123,2.99,2022-04-22 00:07:09.000729+01
548,2,2978,0.99,2022-04-26 01:08:02.630637+01
551,2,2069,4.99,2022-04-06 09:20:41.933989+01
551,1,2776,3.99,2022-04-10 15:50:55.54056+01
552,2,2320,0.99,2022-04-20 17:46:42.151888+01
554,1,2279,6.99,2022-04-14 12:02:47.542717+01
556,2,2986,0.99,2022-04-01 09:43:04.435477+01
566,2,1982,4.99,2022-04-15 09:59:24.910095+01
566,1,2367,0.99,2022-04-30 14:03:12.904845+01
568,2,3462,1.99,2022-04-19 21:29:25.042343+01
570,2,1804,2.99,2022-04-21 11:02:29.127132+01
570,2,2261,3.99,2022-04-05 09:30:07.873729+01
571,1,1756,4.99,2022-04-06 09:29:46.315846+01
572,1,2007,0.99,2022-04-25 04:02:10.583221+01
579,2,2425,5.99,2022-04-01 11:52:47.071568+01
583,1,1428,3.99,2022-04-06 14:46:06.324858+01
587,2,1330,2.99,2022-04-09 01:59:42.845486+01
589,2,1703,4.99,2022-04-28 01:27:33.149683+01
592,2,1163,6.99,2022-04-24 22:31:56.242784+01
592,1,2627,0.99,2022-04-27 04:26:08.094966+01
593,1,2832,4.99,2022-04-27 07:48:13.540228+01
597,1,2379,0.99,2022-04-25 19:37:38.021056+01
598,1,3005,2.99,2022-04-05 02:25:14.611696+01
599,1,3429,6.99,2022-04-06 02:36:50.313139+01
204,1,1321,2.99,2022-04-21 14:14:23.01283+01
208,1,2695,2.99,2022-04-10 03:31:24.781419+01
1,1,1185,5.99,2022-04-19 21:13:01.277968+01
1,2,1476,9.99,2022-04-29 15:39:38.63604+01
5,1,1502,3.99,2022-04-16 19:08:06.012978+01
5,2,1631,2.99,2022-04-05 13:14:01.761627+01
5,2,2063,4.99,2022-04-14 09:19:14.840465+01
6,1,2345,0.99,2022-04-27 00:48:18.08846+01
7,1,2888,4.99,2022-04-21 19:38:34.025001+01
10,1,2814,0.99,2022-04-20 21:01:02.80343+01
12,1,3411,0.99,2022-04-22 22:05:56.182261+01
15,1,2937,5.99,2022-04-17 03:30:49.919523+01
18,2,1451,5.99,2022-04-06 17:12:25.611353+01
18,2,2112,5.99,2022-04-16 02:54:41.921359+01
19,1,2848,2.99,2022-04-02 05:38:04.185457+01
21,2,2830,4.99,2022-04-22 23:07:17.469439+01
23,1,2753,1.99,2022-04-10 06:49:04.20554+01
24,1,2070,2.99,2022-04-27 11:42:10.44725+01
27,2,1960,3.99,2022-04-13 05:12:11.965805+01
28,1,3231,0.99,2022-04-04 05:38:43.784745+01
29,1,2655,0.99,2022-04-25 15:08:27.488976+01
29,1,2673,0.99,2022-04-08 16:27:02.096747+01
31,2,3117,2.99,2022-04-17 23:13:43.294165+01
33,1,1301,10.99,2022-04-24 20:46:56.100343+01
35,1,1579,0.99,2022-04-13 23:45:37.062026+01
35,1,2231,0.99,2022-04-30 19:11:51.786949+01
37,2,1854,3.99,2022-04-07 13:37:19.253262+01
39,1,1905,4.99,2022-04-27 19:19:28.557745+01
42,1,2170,3.99,2022-04-16 21:00:09.45884+01
44,1,1497,3.99,2022-04-13 02:03:41.655257+01
45,1,1806,4.99,2022-04-13 16:13:49.494033+01
46,2,1214,4.99,2022-04-30 07:41:49.509719+01
54,1,1571,2.99,2022-04-13 10:32:04.075525+01
56,1,2140,0.99,2022-04-28 13:05:58.935868+01
56,1,2989,0.99,2022-04-13 12:52:34.205063+01
57,1,2105,0.99,2022-04-30 02:44:14.76482+01
58,2,2543,0.99,2022-04-30 20:38:29.612344+01
59,1,2921,3.99,2022-04-20 21:58:19.324644+01
62,1,3035,5.99,2022-04-29 00:17:24.736507+01
65,1,2173,7.99,2022-04-01 01:55:04.933744+01
66,1,1907,2.99,2022-04-14 11:05:21.982603+01
66,1,3334,3.99,2022-04-03 08:31:25.965941+01
67,1,2064,3.99,2022-04-27 19:31:59.218063+01
71,2,1873,2.99,2022-04-17 23:54:06.345466+01
73,1,1669,0.99,2022-04-25 01:18:32.339522+01
75,1,1920,4.99,2022-04-22 03:39:34.69287+01
75,2,2738,4.99,2022-04-11 14:53:51.460528+01
77,2,3238,0.99,2022-04-11 01:17:37.800009+01
78,1,2207,2.99,2022-04-16 20:07:53.330002+01
78,2,3248,7.99,2022-04-05 10:16:58.23211+01
80,2,2805,8.99,2022-04-14 08:02:17.260895+01
82,1,2506,8.99,2022-04-17 03:30:20.821993+01
87,1,2516,4.99,2022-04-26 14:17:54.374356+01
88,1,2483,7.99,2022-04-15 15:46:13.172166+01
92,1,2740,8.99,2022-04-04 14:14:54.300492+01
94,1,2816,2.99,2022-04-17 18:53:00.366154+01
96,2,1437,0.99,2022-04-16 20:11:34.580416+01
97,2,2790,4.99,2022-04-02 09:29:40.096828+01
100,1,1340,3.99,2022-04-21 17:06:16.297282+01
100,2,3468,6.99,2022-04-21 23:55:43.035761+01
102,2,1215,2.99,2022-04-27 14:36:08.105881+01
103,1,2197,0.99,2022-04-04 01:26:57.861381+01
105,2,1789,3.99,2022-04-18 17:00:22.587516+01
107,2,1243,2.99,2022-04-19 03:59:55.535999+01
107,1,3033,3.99,2022-04-30 03:50:38.85491+01
109,2,1581,2.99,2022-04-22 15:16:34.16994+01
109,2,2679,5.99,2022-04-07 04:37:25.728642+01
111,2,3333,2.99,2022-04-02 00:48:42.357497+01
112,2,1930,2.99,2022-04-05 12:26:22.225903+01
116,2,1762,4.99,2022-04-08 19:30:06.163583+01
116,2,1913,4.99,2022-04-18 22:40:15.837316+01
116,1,2639,4.99,2022-04-06 06:58:58.092529+01
120,1,2169,4.99,2022-04-28 22:13:07.799946+01
120,1,2803,9.99,2022-04-06 21:59:55.849976+01
122,2,2595,4.99,2022-04-18 10:21:17.735959+01
126,1,3450,2.99,2022-04-10 20:48:10.662101+01
127,1,1293,4.99,2022-04-14 23:52:11.927349+01
129,1,3219,3.99,2022-04-04 17:14:25.839597+01
130,1,2535,2.99,2022-04-05 02:30:16.401772+01
131,2,1768,4.99,2022-04-30 21:07:29.452757+01
132,1,2384,0.99,2022-04-15 20:03:48.170456+01
134,1,1618,9.99,2022-04-27 19:28:51.159886+01
138,1,2731,7.99,2022-04-12 03:59:21.482349+01
139,2,1169,2.99,2022-04-21 01:18:42.322785+01
139,1,2659,0.99,2022-04-13 00:02:09.417284+01
140,1,1586,4.99,2022-04-11 10:43:36.440408+01
140,1,1687,2.99,2022-04-23 01:56:24.00049+01
143,1,2588,4.99,2022-04-03 04:58:04.685214+01
145,2,2271,4.99,2022-04-04 07:09:09.008121+01
146,2,2099,2.99,2022-04-27 14:21:28.864845+01
146,1,2242,3.99,2022-04-13 00:12:04.849956+01
147,2,3011,5.99,2022-04-12 15:43:39.837934+01
148,1,1501,1.99,2022-04-17 11:42:13.093951+01
148,2,2843,3.99,2022-04-01 06:55:08.791392+01
151,2,3089,0.99,2022-04-27 21:19:27.314775+01
153,1,2649,0.99,2022-04-01 03:45:12.765074+01
158,1,1380,0.99,2022-04-04 05:03:14.391301+01
158,2,1790,4.99,2022-04-14 05:41:04.602133+01
158,2,2035,6.99,2022-04-10 05:53:21.553292+01
163,2,1265,4.99,2022-04-17 06:36:42.187637+01
164,2,1713,4.99,2022-04-27 18:41:54.03658+01
164,1,3082,8.99,2022-04-28 00:00:41.825652+01
166,1,2211,3.99,2022-04-20 19:37:40.5411+01
166,1,2874,5.99,2022-04-02 02:58:38.266462+01
171,2,2004,4.99,2022-04-28 19:42:42.068276+01
171,1,2497,4.99,2022-04-28 21:42:22.966333+01
173,2,1188,2.99,2022-04-04 23:49:31.655856+01
174,2,1566,7.99,2022-04-17 14:17:44.567177+01
176,1,1291,5.99,2022-04-11 05:18:20.309681+01
178,2,1458,6.99,2022-04-15 17:31:24.627665+01
181,1,1638,2.99,2022-04-26 09:14:08.160507+01
182,1,2049,2.99,2022-04-05 10:14:26.870519+01
184,2,1976,2.99,2022-04-13 22:52:42.131222+01
184,1,2312,0.99,2022-04-02 21:46:12.456344+01
187,2,1592,0.99,2022-04-25 06:45:56.739156+01
191,2,2555,2.99,2022-04-14 19:02:33.335487+01
196,1,1182,5.99,2022-04-20 15:52:24.993271+01
197,1,2750,4.99,2022-04-22 08:02:53.884644+01
200,1,3190,3.99,2022-04-02 12:27:09.741646+01
201,1,3364,7.99,2022-04-12 21:12:36.573243+01
212,2,2739,9.99,2022-04-22 21:20:41.221109+01
213,2,1936,4.99,2022-04-19 14:59:55.040826+01
213,1,2889,4.99,2022-04-01 12:47:42.081192+01
213,1,3252,2.99,2022-04-22 04:00:11.942892+01
214,2,1275,4.99,2022-04-26 02:26:05.07554+01
215,2,2006,2.99,2022-04-28 20:59:12.320758+01
216,2,2351,0.99,2022-04-29 06:29:01.984163+01
217,1,2076,6.99,2022-04-02 14:07:16.975154+01
220,1,1832,0.99,2022-04-18 13:52:09.912561+01
221,1,1369,0.99,2022-04-10 14:43:32.128077+01
221,1,2660,10.99,2022-04-20 18:25:32.520649+01
223,1,2334,4.99,2022-04-16 00:26:11.22239+01
224,2,3282,4.99,2022-04-26 12:10:20.753471+01
225,2,2226,7.99,2022-04-16 02:20:37.111886+01
231,2,2423,0.99,2022-04-19 18:56:41.235788+01
233,2,1992,2.99,2022-04-16 22:55:23.856884+01
233,2,2244,2.99,2022-04-23 23:32:43.07936+01
234,2,3185,6.99,2022-04-27 02:21:37.367946+01
235,1,1493,4.99,2022-04-27 07:59:55.130489+01
235,2,1811,0.99,2022-04-24 23:03:10.868297+01
236,2,1308,5.99,2022-04-17 21:00:52.175535+01
238,1,3181,2.99,2022-04-16 09:38:54.147611+01
239,1,2390,4.99,2022-04-13 10:30:45.481104+01
241,1,2455,0.99,2022-04-11 03:52:19.122631+01
241,2,2683,2.99,2022-04-24 08:06:10.122048+01
242,1,1483,4.99,2022-04-09 08:40:56.07989+01
242,1,2691,4.99,2022-04-26 02:40:44.363967+01
248,2,2371,0.99,2022-04-23 10:13:15.051045+01
251,2,3422,7.99,2022-04-18 01:12:16.918221+01
252,1,2968,0.99,2022-04-03 15:13:38.995764+01
254,1,1285,2.99,2022-04-18 17:26:18.508756+01
255,2,3442,2.99,2022-04-14 08:05:34.491117+01
256,1,1555,2.99,2022-04-09 11:23:30.278624+01
260,1,1626,3.99,2022-04-11 18:53:37.93532+01
260,1,2091,10.99,2022-04-04 07:07:13.041212+01
260,1,2823,7.99,2022-04-18 17:41:30.430802+01
261,2,1988,8.99,2022-04-28 01:33:34.558753+01
261,2,2072,3.99,2022-04-05 20:12:16.957894+01
261,1,3363,0.99,2022-04-19 00:15:06.825107+01
264,2,1165,3.99,2022-04-08 05:10:02.970868+01
264,1,3028,0.99,2022-04-17 21:46:00.344139+01
265,2,2562,4.99,2022-04-29 17:09:57.343624+01
266,2,2065,4.99,2022-04-17 16:45:06.704939+01
267,2,3090,0.99,2022-04-25 22:44:10.433088+01
267,1,10343,2.99,2022-04-01 12:38:53.5987+01
267,1,14131,5.99,2022-04-28 06:13:58.822951+01
269,2,13142,5.99,2022-04-02 02:58:05.690491+01
270,1,11389,2.99,2022-04-17 07:32:32.675359+01
270,1,12442,2.99,2022-04-26 06:28:11.402439+01
272,2,12006,6.99,2022-04-25 17:14:11.363099+01
273,2,13738,4.99,2022-04-14 19:02:28.636756+01
274,1,13549,8.99,2022-04-23 00:53:46.150421+01
274,1,14012,0.99,2022-04-02 15:40:11.034471+01
274,1,14388,4.99,2022-04-05 16:37:08.749232+01
275,2,13902,0.99,2022-04-25 02:54:13.568281+01
275,2,14483,5.99,2022-04-12 17:18:55.333558+01
275,2,14727,4.99,2022-04-08 12:52:45.672555+01
276,2,10691,0.99,2022-04-20 14:41:58.667473+01
276,1,15769,3.99,2022-04-06 04:34:57.452+01
277,1,13122,4.99,2022-04-01 13:36:22.540861+01
277,1,15008,10.99,2022-04-01 23:48:10.380843+01
278,2,11531,0.99,2022-04-11 19:38:40.160313+01
279,2,15580,6.99,2022-04-08 11:47:42.524327+01
280,1,12849,5.99,2022-04-02 12:43:48.622813+01
281,1,13641,2.99,2022-04-13 01:05:09.219111+01
282,2,11226,2.99,2022-04-11 22:20:54.014168+01
282,2,15543,4.99,2022-04-22 07:36:22.783126+01
283,1,13229,2.99,2022-04-11 00:46:15.340112+01
284,1,14648,4.99,2022-04-30 04:56:27.722825+01
285,1,10641,4.99,2022-04-14 06:17:57.581126+01
285,1,12449,0.99,2022-04-26 05:08:52.444182+01
286,2,12595,0.99,2022-04-27 17:33:34.912594+01
286,1,13975,4.99,2022-04-11 02:20:57.11629+01
287,2,14715,6.99,2022-04-17 04:54:56.562968+01
288,2,11952,2.99,2022-04-01 20:29:23.196452+01
289,1,12158,1.99,2022-04-05 03:52:00.019543+01
289,2,13165,0.99,2022-04-10 21:59:38.337921+01
289,2,13211,0.99,2022-04-04 11:17:37.132619+01
290,2,12778,4.99,2022-04-08 13:17:01.179753+01
290,1,13367,2.99,2022-04-23 17:10:10.779357+01
290,2,13687,2.99,2022-04-28 02:32:20.326006+01
291,2,11145,0.99,2022-04-06 04:36:09.157226+01
291,2,14241,4.99,2022-04-26 04:38:40.308646+01
292,1,11193,4.99,2022-04-12 22:16:00.0771+01
292,2,14845,4.99,2022-04-24 01:19:21.939995+01
293,1,15258,4.99,2022-04-12 09:33:37.726961+01
293,1,15402,8.99,2022-04-10 17:13:53.700664+01
294,2,10642,4.99,2022-04-04 03:02:57.341058+01
295,1,10349,3.99,2022-04-22 06:46:34.29112+01
295,1,12383,0.99,2022-04-08 11:38:28.720141+01
295,1,14264,0.99,2022-04-16 04:02:06.591411+01
295,1,14387,6.99,2022-04-17 08:08:57.386727+01
296,2,14571,7.99,2022-04-02 08:23:55.813584+01
297,1,11780,2.99,2022-04-17 01:31:11.85455+01
297,1,13330,2.99,2022-04-19 00:14:50.521071+01
297,1,13888,1.99,2022-04-08 09:26:31.484142+01
298,2,14473,0.99,2022-04-27 06:59:46.294288+01
298,1,15245,3.99,2022-04-08 02:29:22.207351+01
298,2,15262,4.99,2022-04-28 17:58:25.77219+01
300,2,12644,5.99,2022-04-22 12:41:55.949418+01
300,2,13499,6.99,2022-04-08 19:59:05.573085+01
301,2,13633,2.99,2022-04-07 18:05:33.42124+01
303,1,12365,0.99,2022-04-02 03:47:13.03096+01
304,1,14945,4.99,2022-04-29 18:55:48.206998+01
305,2,11809,3.99,2022-04-22 08:26:04.058166+01
305,1,13782,4.99,2022-04-25 17:07:37.635798+01
305,2,15417,2.99,2022-04-03 11:44:32.085209+01
306,2,15868,7.99,2022-04-15 08:38:53.733645+01
307,1,11491,7.99,2022-04-12 05:50:48.870887+01
308,1,10571,2.99,2022-04-19 19:12:22.243546+01
308,2,10797,0.99,2022-04-12 14:08:24.643414+01
308,1,11972,4.99,2022-04-23 23:20:14.984252+01
308,2,12567,3.99,2022-04-20 16:23:04.789621+01
308,2,15820,2.99,2022-04-26 05:23:51.861289+01
309,2,13021,5.99,2022-04-30 04:06:26.799118+01
309,2,13502,0.99,2022-04-02 05:14:44.608816+01
309,2,13909,4.99,2022-04-13 05:11:20.108868+01
311,2,10448,4.99,2022-04-22 17:35:53.616181+01
311,1,12997,2.99,2022-04-18 17:56:52.131541+01
311,2,13423,1.99,2022-04-15 04:01:26.131856+01
311,2,14517,4.99,2022-04-15 16:50:52.379289+01
313,2,15569,6.99,2022-04-04 04:58:02.94804+01
314,1,12434,0.99,2022-04-15 05:25:45.094199+01
314,2,14145,4.99,2022-04-13 00:43:42.011097+01
315,2,12155,2.99,2022-04-28 23:17:39.772358+01
315,2,14162,2.99,2022-04-19 12:55:53.078887+01
316,2,12823,2.99,2022-04-05 19:22:50.62029+01
316,1,14226,2.99,2022-04-13 10:30:32.596464+01
317,2,12301,2.99,2022-04-11 17:36:38.563193+01
317,2,14669,2.99,2022-04-19 07:15:28.614543+01
317,1,14791,4.99,2022-04-12 07:53:45.129063+01
317,1,15280,4.99,2022-04-15 13:27:10.697313+01
320,2,11560,2.99,2022-04-12 00:14:21.962692+01
321,1,12033,6.99,2022-04-11 11:45:02.052978+01
322,2,15703,8.99,2022-04-27 20:10:42.96467+01
323,1,15387,4.99,2022-04-22 00:48:27.525836+01
325,1,10412,0.99,2022-04-09 06:34:56.884308+01
326,2,12829,2.99,2022-04-26 10:37:32.03143+01
327,1,15386,2.99,2022-04-23 01:59:24.786834+01
327,1,15828,5.99,2022-04-20 18:45:37.939512+01
328,1,11174,2.99,2022-04-05 04:16:30.448215+01
328,2,12825,0.99,2022-04-29 23:49:19.651222+01
328,2,14939,2.99,2022-04-08 16:44:27.687632+01
329,2,11697,0.99,2022-04-15 13:56:04.265264+01
330,1,12062,2.99,2022-04-06 02:53:26.452193+01
330,1,12394,2.99,2022-04-01 15:17:33.767764+01
331,1,15339,2.99,2022-04-14 07:37:46.767079+01
333,1,14057,4.99,2022-04-02 01:13:01.789656+01
334,1,14645,0.99,2022-04-19 02:56:09.662782+01
334,1,15669,3.99,2022-04-18 02:32:28.244227+01
335,2,13267,0.99,2022-04-04 18:17:36.538293+01
335,1,13622,1.99,2022-04-04 16:25:44.207531+01
335,2,15005,4.99,2022-04-05 09:02:30.699791+01
336,2,15848,2.99,2022-04-03 09:58:37.347697+01
338,2,11719,5.99,2022-04-23 20:48:32.596568+01
339,1,13985,0.99,2022-04-20 19:31:34.652845+01
340,1,10809,0.99,2022-04-09 08:50:04.390134+01
340,1,10995,0.99,2022-04-02 21:35:34.16819+01
341,1,11723,2.99,2022-04-07 08:35:08.426106+01
341,2,13806,4.99,2022-04-20 09:16:39.791235+01
341,2,14344,4.99,2022-04-14 13:06:01.318682+01
341,2,15030,0.99,2022-04-23 06:49:18.604445+01
342,1,12522,2.99,2022-04-03 17:02:17.706364+01
346,1,14890,5.99,2022-04-21 02:46:56.029439+01
346,1,15535,0.99,2022-04-22 12:24:24.950379+01
346,1,15661,8.99,2022-04-08 13:38:33.165997+01
348,1,11262,2.99,2022-04-23 02:10:34.106317+01
348,1,13962,1.99,2022-04-13 02:11:22.814943+01
349,1,11905,3.99,2022-05-01 00:34:50.780741+01
349,1,15833,6.99,2022-04-04 17:58:12.26002+01
352,1,11793,5.99,2022-04-02 20:03:58.752167+01
353,2,11414,4.99,2022-04-29 00:31:13.402291+01
354,1,12544,3.99,2022-04-13 10:36:30.9884+01
356,1,15705,4.99,2022-04-27 21:40:40.033003+01
357,1,10503,6.99,2022-04-15 16:43:59.93663+01
357,2,15869,2.99,2022-04-22 23:58:28.131349+01
358,1,14004,7.99,2022-04-05 22:08:01.938542+01
360,2,11553,4.99,2022-04-29 09:34:30.614399+01
361,1,11327,2.99,2022-04-09 03:06:07.888693+01
361,2,12626,5.99,2022-04-29 15:54:27.502744+01
361,1,14422,0.99,2022-04-21 13:16:05.354839+01
361,2,15935,2.99,2022-04-12 09:00:07.362047+01
362,2,14051,6.99,2022-04-25 07:16:36.263489+01
362,1,14759,11.99,2022-04-16 05:35:36.904758+01
364,2,11932,4.99,2022-04-12 17:20:06.642598+01
364,1,12557,4.99,2022-04-07 08:53:00.240888+01
364,1,12761,1.99,2022-04-04 00:06:30.106169+01
364,1,15242,0.99,2022-04-01 08:10:36.992695+01
366,2,11337,2.99,2022-04-20 15:53:13.286078+01
366,2,11340,5.99,2022-04-06 12:22:57.860707+01
366,2,13563,0.99,2022-04-09 23:57:18.179908+01
366,1,14147,4.99,2022-04-28 03:31:41.736997+01
366,1,14290,4.99,2022-04-23 21:30:07.800239+01
366,1,14906,6.99,2022-04-24 11:08:26.662353+01
367,2,12362,0.99,2022-04-30 01:01:20.02235+01
368,2,10730,8.99,2022-04-25 17:17:41.637256+01
368,2,12319,2.99,2022-04-06 23:01:00.749234+01
369,1,11084,4.99,2022-04-08 01:27:35.587137+01
369,2,11388,1.99,2022-04-28 12:20:33.904676+01
369,1,12521,0.99,2022-04-30 19:42:53.91675+01
370,1,14602,3.99,2022-04-28 05:38:11.282456+01
370,2,15368,3.99,2022-04-25 03:05:15.549941+01
370,1,15626,4.99,2022-04-22 13:43:51.575179+01
372,2,15041,0.99,2022-04-04 03:17:43.756433+01
373,2,11663,3.99,2022-04-15 10:11:13.24828+01
373,2,13299,2.99,2022-04-18 06:35:40.441823+01
373,1,13329,3.99,2022-04-15 12:08:47.720174+01
375,1,10274,0.99,2022-04-17 22:38:22.689532+01
375,1,10672,4.99,2022-04-11 22:42:29.28319+01
375,1,13836,4.99,2022-04-03 19:17:36.670073+01
376,1,11144,4.99,2022-04-06 12:48:15.254967+01
379,1,13485,0.99,2022-04-03 03:50:38.894498+01
379,2,14152,2.99,2022-04-14 01:00:05.460302+01
380,1,11936,0.99,2022-04-01 08:05:21.056192+01
380,1,14935,1.99,2022-04-08 08:57:26.051605+01
380,1,15697,2.99,2022-04-24 07:16:52.314791+01
381,2,13995,2.99,2022-04-08 00:15:41.065364+01
383,1,10971,4.99,2022-04-05 07:47:20.069848+01
383,1,15416,1.99,2022-04-23 06:13:31.263179+01
383,1,15881,6.99,2022-04-06 17:59:27.598496+01
386,1,10715,2.99,2022-04-28 03:45:26.888585+01
387,1,10838,4.99,2022-04-06 16:33:27.930245+01
387,1,12936,6.99,2022-04-26 19:50:22.346342+01
387,2,13645,0.99,2022-04-16 18:36:54.200074+01
387,2,13772,4.99,2022-04-22 22:39:35.412079+01
388,2,12044,0.99,2022-04-15 17:04:47.458686+01
388,2,12497,4.99,2022-04-08 02:23:26.227006+01
388,1,14273,10.99,2022-04-05 09:26:12.237056+01
389,2,12069,4.99,2022-04-12 11:48:20.410697+01
389,1,14777,2.99,2022-04-26 06:21:24.699571+01
390,1,12105,5.99,2022-04-30 18:46:14.744428+01
390,1,13501,0.99,2022-04-28 08:36:59.637411+01
391,1,11602,4.99,2022-04-28 16:42:18.717174+01
